Time,Total Pressure,Current,Power,Remaining Capacity,Temp1,Temp2,Temp3,Temp4,SOC
8d20h48m46s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m46s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m47s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m47s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m47s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m48s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m48s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m48s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m48s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m49s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m49s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m49s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m49s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m50s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m50s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m50s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m50s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m51s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m51s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m51s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m51s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m52s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m52s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m52s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m53s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m53s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m53s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m53s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m54s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m54s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m54s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m54s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m55s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m55s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m55s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m55s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m56s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m56s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m56s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m56s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m57s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m57s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m57s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m58s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m58s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m58s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m58s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m59s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m59s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m59s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m59s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m0s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m0s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m0s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m0s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m1s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m1s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m1s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m1s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m2s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m2s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m2s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m3s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m3s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m3s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m4s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m4s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m4s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m4s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m5s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m5s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m5s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m5s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m6s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m6s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m6s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m6s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m7s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m7s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m7s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m8s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m8s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m8s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m8s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m9s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m9s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m9s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m9s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m10s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m10s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m10s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m10s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m11s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m11s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m11s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m11s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m12s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m12s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m12s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m13s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m13s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m13s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m13s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m14s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m14s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m14s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m14s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m15s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m15s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m15s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m15s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m16s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m16s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m16s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m16s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m17s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m17s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m17s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m18s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m18s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m18s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m18s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m19s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m19s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m19s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m19s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m20s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m20s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m20s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m20s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m21s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m21s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m21s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m21s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m22s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m22s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m22s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m23s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m23s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m23s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m23s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m24s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m24s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m24s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m24s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m25s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m25s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m25s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m25s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m26s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m26s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m26s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m27s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m27s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m27s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m27s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m28s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m28s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m28s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m28s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m29s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m29s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m29s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m29s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m30s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m30s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m30s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m30s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m31s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m31s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m31s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m32s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m32s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m32s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m32s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m33s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m33s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m33s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m33s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m34s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m34s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m34s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m34s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m35s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m35s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m35s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m36s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m36s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m36s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m36s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m37s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m37s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m37s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m38s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m38s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m38s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m38s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m39s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m39s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
